Date,Close
01/12/2003 23:58:00,19.02870297
02/12/2003 23:58:00,18.92891294
03/12/2003 23:58:00,19.18578339
04/12/2003 23:58:00,19.10893613
05/12/2003 23:58:00,19.08657546
08/12/2003 23:58:00,19.25182475
09/12/2003 23:58:00,19.34110552
10/12/2003 23:58:00,19.27498354
11/12/2003 23:58:00,19.06523827
12/12/2003 23:58:00,19.21919931
15/12/2003 23:58:00,19.14505392
16/12/2003 23:58:00,19.26369841
17/12/2003 23:58:00,19.20047249
18/12/2003 23:58:00,19.32584261
19/12/2003 23:58:00,19.37404866
22/12/2003 23:58:00,19.38241334
23/12/2003 23:58:00,19.31945806
29/12/2003 23:58:00,19.5636264
30/12/2003 23:58:00,19.45960333
31/12/2003 23:58:00,19.65450021
05/01/2004 23:58:00,19.74599737
06/01/2004 23:58:00,19.87092373
07/01/2004 23:58:00,19.72743208
08/01/2004 23:58:00,19.54594299
09/01/2004 23:58:00,19.64697878
12/01/2004 23:58:00,19.78353181
13/01/2004 23:58:00,19.57273627
14/01/2004 23:58:00,19.51219497
15/01/2004 23:58:00,19.4240732
16/01/2004 23:58:00,19.11784227
19/01/2004 23:58:00,18.96574416
20/01/2004 23:58:00,19.18173903
21/01/2004 23:58:00,19.33683053
22/01/2004 23:58:00,19.3784277
23/01/2004 23:58:00,19.32488283
26/01/2004 23:58:00,19.07533765
27/01/2004 23:58:00,18.96173032
28/01/2004 23:58:00,19.11251342
29/01/2004 23:58:00,18.97217412
30/01/2004 23:58:00,18.82011328
02/02/2004 23:58:00,18.97650328
03/02/2004 23:58:00,19.0768819
04/02/2004 23:58:00,19.03680442
05/02/2004 23:58:00,19.11685858
06/02/2004 23:58:00,19.01713657
09/02/2004 23:58:00,19.22531866
10/02/2004 23:58:00,19.35220447
11/02/2004 23:58:00,19.24271046
12/02/2004 23:58:00,19.42509896
13/02/2004 23:58:00,19.42092319
16/02/2004 23:58:00,19.31717889
17/02/2004 23:58:00,19.5053439
18/02/2004 23:58:00,19.50684912
19/02/2004 23:58:00,19.27344055
20/02/2004 23:58:00,19.24530829
23/02/2004 23:58:00,19.11853473
24/02/2004 23:58:00,19.23932817
25/02/2004 23:58:00,19.25260154
26/02/2004 23:58:00,18.96907209
27/02/2004 23:58:00,18.92124976
01/03/2004 23:58:00,19.04126049
02/03/2004 23:58:00,18.89904601
03/03/2004 23:58:00,18.55356098
04/03/2004 23:58:00,18.69451684
05/03/2004 23:58:00,18.63045878
08/03/2004 23:58:00,18.88528485
09/03/2004 23:58:00,18.90494487
10/03/2004 23:58:00,18.82949962
11/03/2004 23:58:00,18.71026933
12/03/2004 23:58:00,18.64983303
15/03/2004 23:58:00,18.77341734
16/03/2004 23:58:00,18.8674251
17/03/2004 23:58:00,18.71310488
18/03/2004 23:58:00,18.70857646
19/03/2004 23:58:00,18.8292811
22/03/2004 23:58:00,18.82306297
23/03/2004 23:58:00,18.73437696
24/03/2004 23:58:00,18.67073005
25/03/2004 23:58:00,18.51420013
26/03/2004 23:58:00,18.57092561
29/03/2004 23:58:00,18.46739268
30/03/2004 23:58:00,18.61461051
31/03/2004 23:58:00,18.66081936
01/04/2004 23:58:00,18.79535556
02/04/2004 23:58:00,18.78336504
05/04/2004 23:58:00,18.43035513
06/04/2004 23:58:00,18.46671825
07/04/2004 23:58:00,18.45188012
08/04/2004 23:58:00,18.53899692
13/04/2004 23:58:00,18.26141022
14/04/2004 23:58:00,18.22236358
15/04/2004 23:58:00,18.23979586
16/04/2004 23:58:00,18.31499464
19/04/2004 23:58:00,18.53860031
20/04/2004 23:58:00,18.4218918
21/04/2004 23:58:00,18.2704481
22/04/2004 23:58:00,18.4116898
23/04/2004 23:58:00,18.38707598
26/04/2004 23:58:00,18.30620127
27/04/2004 23:58:00,18.32846421
28/04/2004 23:58:00,18.37150111
29/04/2004 23:58:00,18.28629157
30/04/2004 23:58:00,18.60644147
03/05/2004 23:58:00,18.57710033
04/05/2004 23:58:00,18.72942082
05/05/2004 23:58:00,18.76951081
06/05/2004 23:58:00,18.75689328
07/05/2004 23:58:00,18.69551164
11/05/2004 23:58:00,18.31877429
12/05/2004 23:58:00,18.4559709
13/05/2004 23:58:00,18.40871637
14/05/2004 23:58:00,18.35974465
17/05/2004 23:58:00,18.64308662
18/05/2004 23:58:00,18.58809925
19/05/2004 23:58:00,18.61271653
21/05/2004 23:58:00,18.66623691
24/05/2004 23:58:00,18.57056901
25/05/2004 23:58:00,18.75059779
26/05/2004 23:58:00,18.81992707
27/05/2004 23:58:00,18.88216538
28/05/2004 23:58:00,19.01828427
01/06/2004 23:58:00,18.97473975
02/06/2004 23:58:00,19.06012056
03/06/2004 23:58:00,18.98882981
04/06/2004 23:58:00,18.86939543
07/06/2004 23:58:00,19.04387152
08/06/2004 23:58:00,18.95774829
09/06/2004 23:58:00,18.82169926
10/06/2004 23:58:00,18.6056952
11/06/2004 23:58:00,18.54905699
14/06/2004 23:58:00,18.56804652
15/06/2004 23:58:00,18.60688838
16/06/2004 23:58:00,18.62719915
17/06/2004 23:58:00,18.63318131
18/06/2004 23:58:00,18.59302897
21/06/2004 23:58:00,18.65911707
22/06/2004 23:58:00,18.67035646
23/06/2004 23:58:00,18.67297287
24/06/2004 23:58:00,18.70327392
25/06/2004 23:58:00,18.74636498
28/06/2004 23:58:00,18.80751753
29/06/2004 23:58:00,18.78964398
30/06/2004 23:58:00,18.81149639
01/07/2004 23:58:00,18.79533667
02/07/2004 23:58:00,18.79752715
05/07/2004 23:58:00,19.01414252
06/07/2004 23:58:00,19.00248582
07/07/2004 23:58:00,19.13392597
08/07/2004 23:58:00,19.16626057
09/07/2004 23:58:00,19.21198519
12/07/2004 23:58:00,19.24652999
13/07/2004 23:58:00,19.17303111
14/07/2004 23:58:00,19.17509857
15/07/2004 23:58:00,19.11842335
16/07/2004 23:58:00,19.12306056
20/07/2004 23:58:00,19.19345255
21/07/2004 23:58:00,19.03297552
22/07/2004 23:58:00,18.99040029
23/07/2004 23:58:00,18.86229474
26/07/2004 23:58:00,18.81348251
27/07/2004 23:58:00,18.86266346
28/07/2004 23:58:00,18.66615305
29/07/2004 23:58:00,18.63668391
30/07/2004 23:58:00,18.68018977
02/08/2004 23:58:00,18.72348606
03/08/2004 23:58:00,18.6823739
04/08/2004 23:58:00,18.66564296
05/08/2004 23:58:00,18.73315362
06/08/2004 23:58:00,18.73836854
09/08/2004 23:58:00,19.07620026
10/08/2004 23:58:00,19.11485905
11/08/2004 23:58:00,19.04823893
12/08/2004 23:58:00,19.11169158
13/08/2004 23:58:00,19.01293952
16/08/2004 23:58:00,19.20573331
17/08/2004 23:58:00,19.18428996
18/08/2004 23:58:00,19.17673304
19/08/2004 23:58:00,19.24013954
20/08/2004 23:58:00,19.17952061
23/08/2004 23:58:00,19.06782414
24/08/2004 23:58:00,18.87718828
25/08/2004 23:58:00,18.8285326
26/08/2004 23:58:00,18.78094251
27/08/2004 23:58:00,18.82731938
01/09/2004 23:58:00,18.96697139
02/09/2004 23:58:00,18.95255366
03/09/2004 23:58:00,18.93679071
06/09/2004 23:58:00,18.77732047
07/09/2004 23:58:00,18.83460071
08/09/2004 23:58:00,18.74839526
09/09/2004 23:58:00,18.95153416
10/09/2004 23:58:00,19.00455411
13/09/2004 23:58:00,19.04668749
14/09/2004 23:58:00,19.02591457
15/09/2004 23:58:00,19.03179565
16/09/2004 23:58:00,18.91506967
17/09/2004 23:58:00,18.93679071
20/09/2004 23:58:00,18.8792657
21/09/2004 23:58:00,19.06035865
22/09/2004 23:58:00,19.07175031
23/09/2004 23:58:00,19.17188418
24/09/2004 23:58:00,19.12121003
28/09/2004 23:58:00,19.14391505
29/09/2004 23:58:00,19.16442555
30/09/2004 23:58:00,19.21609879
01/10/2004 23:58:00,19.28778858
11/10/2004 23:58:00,19.28307351
12/10/2004 23:58:00,19.09883888
13/10/2004 23:58:00,19.06757448
14/10/2004 23:58:00,19.17429375
15/10/2004 23:58:00,19.21959571
18/10/2004 23:58:00,19.3370531
19/10/2004 23:58:00,19.38986185
20/10/2004 23:58:00,19.51464768
21/10/2004 23:58:00,19.56317202
22/10/2004 23:58:00,19.45397068
25/10/2004 23:58:00,19.65124991
26/10/2004 23:58:00,19.56936485
27/10/2004 23:58:00,19.59128065
29/10/2004 23:58:00,19.52164139
01/11/2004 23:58:00,19.52610473
02/11/2004 23:58:00,19.46812819
03/11/2004 23:58:00,19.48922897
04/11/2004 23:58:00,19.69852681
05/11/2004 23:58:00,19.62853798
08/11/2004 23:58:00,19.75870383
09/11/2004 23:58:00,19.68395728
10/11/2004 23:58:00,19.79835634
11/11/2004 23:58:00,19.64505957
12/11/2004 23:58:00,19.71385322
15/11/2004 23:58:00,19.76431665
16/11/2004 23:58:00,19.82025563
17/11/2004 23:58:00,19.86543661
18/11/2004 23:58:00,19.79332821
19/11/2004 23:58:00,19.76985979
22/11/2004 23:58:00,19.81243473
23/11/2004 23:58:00,19.82195007
24/11/2004 23:58:00,19.87251319
25/11/2004 23:58:00,19.91274965
26/11/2004 23:58:00,19.98870269
29/11/2004 23:58:00,19.86871814
30/11/2004 23:58:00,19.90937392
01/12/2004 23:58:00,19.79454478
02/12/2004 23:58:00,19.8750264
03/12/2004 23:58:00,19.75518269
06/12/2004 23:58:00,19.93129587
07/12/2004 23:58:00,19.98710019
08/12/2004 23:58:00,19.84121336
09/12/2004 23:58:00,19.83301471
10/12/2004 23:58:00,19.73322541
13/12/2004 23:58:00,19.83062803
14/12/2004 23:58:00,19.91653655
15/12/2004 23:58:00,19.94479796
16/12/2004 23:58:00,19.90007125
17/12/2004 23:58:00,19.73991069
20/12/2004 23:58:00,19.86330623
21/12/2004 23:58:00,19.86726599
22/12/2004 23:58:00,19.83041177
23/12/2004 23:58:00,19.95039403
27/12/2004 23:58:00,20.01297202
28/12/2004 23:58:00,20.16983582
29/12/2004 23:58:00,20.19725863
30/12/2004 23:58:00,20.09413464
31/12/2004 23:58:00,20.10447647
03/01/2005 23:58:00,19.9452961
04/01/2005 23:58:00,19.72522772
05/01/2005 23:58:00,19.65016198
06/01/2005 23:58:00,19.50003484
07/01/2005 23:58:00,19.30166235
10/01/2005 23:58:00,18.80625277
11/01/2005 23:58:00,19.00714036
12/01/2005 23:58:00,18.87214966
13/01/2005 23:58:00,19.02222211
14/01/2005 23:58:00,18.9154423
17/01/2005 23:58:00,18.97415066
18/01/2005 23:58:00,18.97051855
19/01/2005 23:58:00,19.03118862
20/01/2005 23:58:00,18.82266468
21/01/2005 23:58:00,18.77927986
24/01/2005 23:58:00,18.99615247
