Date,Close
03/01/2000 23:58:00,0.0008706970087
04/01/2000 23:58:00,0.0008565826183
05/01/2000 23:58:00,0.0008520336337
06/01/2000 23:58:00,0.0008370677341
07/01/2000 23:58:00,0.000844319749
10/01/2000 23:58:00,0.0008518207136
11/01/2000 23:58:00,0.0008404005101
12/01/2000 23:58:00,0.0008380555019
13/01/2000 23:58:00,0.00083661578
14/01/2000 23:58:00,0.0008456982969
17/01/2000 23:58:00,0.0008335723867
18/01/2000 23:58:00,0.000839517214
19/01/2000 23:58:00,0.0008348598167
20/01/2000 23:58:00,0.0008409930761
21/01/2000 23:58:00,0.0008373888664
24/01/2000 23:58:00,0.0008441095806
25/01/2000 23:58:00,0.0008383514862
26/01/2000 23:58:00,0.0008261744479
27/01/2000 23:58:00,0.000837837806
28/01/2000 23:58:00,0.0008585810484
31/01/2000 23:58:00,0.0008497303984
01/02/2000 23:58:00,0.0008401611541
02/02/2000 23:58:00,0.0008249014161
03/02/2000 23:58:00,0.0008190944519
04/02/2000 23:58:00,0.0008376666457
07/02/2000 23:58:00,0.0008380346993
08/02/2000 23:58:00,0.0008439811622
09/02/2000 23:58:00,0.0008645479365
10/02/2000 23:58:00,0.0008679504698
11/02/2000 23:58:00,0.0008689678115
14/02/2000 23:58:00,0.0008798476128
15/02/2000 23:58:00,0.0008665983488
16/02/2000 23:58:00,0.000855894607
17/02/2000 23:58:00,0.0008509421137
18/02/2000 23:58:00,0.0008502691662
21/02/2000 23:58:00,0.0008460349327
22/02/2000 23:58:00,0.0008479166531
23/02/2000 23:58:00,0.0008497308082
24/02/2000 23:58:00,0.0008409441274
25/02/2000 23:58:00,0.0008439356889
28/02/2000 23:58:00,0.0008739189502
29/02/2000 23:58:00,0.0008564188863
01/03/2000 23:58:00,0.0008589309415
02/03/2000 23:58:00,0.0008718985484
03/03/2000 23:58:00,0.0008848256367
06/03/2000 23:58:00,0.000870967728
07/03/2000 23:58:00,0.0008917066359
08/03/2000 23:58:00,0.0008707743805
09/03/2000 23:58:00,0.000884035932
10/03/2000 23:58:00,0.0008810411337
13/03/2000 23:58:00,0.0008703853672
14/03/2000 23:58:00,0.0008803945155
15/03/2000 23:58:00,0.000865217364
16/03/2000 23:58:00,0.0008834931418
17/03/2000 23:58:00,0.0008694014713
20/03/2000 23:58:00,0.0008725806312
21/03/2000 23:58:00,0.0008711693409
22/03/2000 23:58:00,0.0008651006201
23/03/2000 23:58:00,0.0008692204162
24/03/2000 23:58:00,0.0008695097092
27/03/2000 23:58:00,0.0008640133507
28/03/2000 23:58:00,0.0008560475452
29/03/2000 23:58:00,0.0008659814017
30/03/2000 23:58:00,0.0008687582148
31/03/2000 23:58:00,0.0008564960251
03/04/2000 23:58:00,0.0008667767089
04/04/2000 23:58:00,0.0008551566391
05/04/2000 23:58:00,0.0008476128502
06/04/2000 23:58:00,0.0008428754502
07/04/2000 23:58:00,0.0008566666388
10/04/2000 23:58:00,0.0008587926129
11/04/2000 23:58:00,0.0008671052146
12/04/2000 23:58:00,0.0008641682499
13/04/2000 23:58:00,0.0008692052906
14/04/2000 23:58:00,0.0008830315072
17/04/2000 23:58:00,0.0008566795964
18/04/2000 23:58:00,0.0008517085413
19/04/2000 23:58:00,0.0008398733614
20/04/2000 23:58:00,0.0008422012342
21/04/2000 23:58:00,0.0008422012342
24/04/2000 23:58:00,0.0008507623684
25/04/2000 23:58:00,0.0008467883836
26/04/2000 23:58:00,0.0008534590956
27/04/2000 23:58:00,0.0008639343934
28/04/2000 23:58:00,0.0008516656025
01/05/2000 23:58:00,0.000852201234
02/05/2000 23:58:00,0.0008460673813
03/05/2000 23:58:00,0.0008573308051
04/05/2000 23:58:00,0.000865203696
05/05/2000 23:58:00,0.000873664345
08/05/2000 23:58:00,0.0008725
09/05/2000 23:58:00,0.0008737623322
10/05/2000 23:58:00,0.00088363405
11/05/2000 23:58:00,0.0008328357855
12/05/2000 23:58:00,0.0008464780117
15/05/2000 23:58:00,0.000812644334
16/05/2000 23:58:00,0.0008375890341
17/05/2000 23:58:00,0.0008476189832
18/05/2000 23:58:00,0.0008411764075
19/05/2000 23:58:00,0.0008700547396
22/05/2000 23:58:00,0.0008644376394
23/05/2000 23:58:00,0.0008398808885
24/05/2000 23:58:00,0.000845238031
25/05/2000 23:58:00,0.0008619029991
26/05/2000 23:58:00,0.0008416862615
29/05/2000 23:58:00,0.0008416862615
30/05/2000 23:58:00,0.0008288234672
31/05/2000 23:58:00,0.0008074245888
01/06/2000 23:58:00,0.0008260354662
02/06/2000 23:58:00,0.0008387878704
05/06/2000 23:58:00,0.0008199051972
06/06/2000 23:58:00,0.0008105262858
07/06/2000 23:58:00,0.000811117541
08/06/2000 23:58:00,0.0008170731103
09/06/2000 23:58:00,0.0008270254209
12/06/2000 23:58:00,0.0008159116702
13/06/2000 23:58:00,0.00081871342
14/06/2000 23:58:00,0.000819305448
15/06/2000 23:58:00,0.0008096357009
16/06/2000 23:58:00,0.000795692629
19/06/2000 23:58:00,0.0008100294965
20/06/2000 23:58:00,0.000802325514
21/06/2000 23:58:00,0.0008017370532
22/06/2000 23:58:00,0.000808660025
23/06/2000 23:58:00,0.000803978925
26/06/2000 23:58:00,0.0007942196091
27/06/2000 23:58:00,0.000785236422
28/06/2000 23:58:00,0.0007829394458
29/06/2000 23:58:00,0.0007821100298
30/06/2000 23:58:00,0.0007883720268
03/07/2000 23:58:00,0.0007628923541
04/07/2000 23:58:00,0.000756983216
05/07/2000 23:58:00,0.0007579888025
06/07/2000 23:58:00,0.0007390269716
07/07/2000 23:58:00,0.0007373584796
10/07/2000 23:58:00,0.0007358297366
11/07/2000 23:58:00,0.0007311492636
12/07/2000 23:58:00,0.0007284114585
13/07/2000 23:58:00,0.0007276301422
14/07/2000 23:58:00,0.000740462099
17/07/2000 23:58:00,0.0007303750412
18/07/2000 23:58:00,0.0007523034952
19/07/2000 23:58:00,0.0007791061203
20/07/2000 23:58:00,0.0007764441317
21/07/2000 23:58:00,0.0007703455952
24/07/2000 23:58:00,0.000780022408
25/07/2000 23:58:00,0.0007805835752
26/07/2000 23:58:00,0.0007791806572
27/07/2000 23:58:00,0.0007778899726
28/07/2000 23:58:00,0.0007638507923
31/07/2000 23:58:00,0.0007735555478
01/08/2000 23:58:00,0.0007826966253
02/08/2000 23:58:00,0.0007840806942
03/08/2000 23:58:00,0.00081395342
04/08/2000 23:58:00,0.000822694968
07/08/2000 23:58:00,0.0008204129773
08/08/2000 23:58:00,0.0008273491959
