Date,Close
01/12/2003 23:58:00,4.791002202
02/12/2003 23:58:00,4.782939654
03/12/2003 23:58:00,4.776688432
04/12/2003 23:58:00,4.777493172
05/12/2003 23:58:00,4.805407052
08/12/2003 23:58:00,4.804087077
09/12/2003 23:58:00,4.80509811
10/12/2003 23:58:00,4.809771445
11/12/2003 23:58:00,4.796201389
12/12/2003 23:58:00,4.799984147
15/12/2003 23:58:00,4.793811932
16/12/2003 23:58:00,4.795616944
17/12/2003 23:58:00,4.78545222
18/12/2003 23:58:00,4.79312
19/12/2003 23:58:00,4.793034738
22/12/2003 23:58:00,4.77137172
23/12/2003 23:58:00,4.77440916
24/12/2003 23:58:00,4.784981552
25/12/2003 23:58:00,4.790654784
26/12/2003 23:58:00,4.78125744
29/12/2003 23:58:00,4.77072662
30/12/2003 23:58:00,4.774344092
31/12/2003 23:58:00,4.781255048
01/01/2004 23:58:00,4.770297503
02/01/2004 23:58:00,4.770322563
05/01/2004 23:58:00,4.764691548
06/01/2004 23:58:00,4.751116157
07/01/2004 23:58:00,4.752722835
08/01/2004 23:58:00,4.753790914
09/01/2004 23:58:00,4.757451637
12/01/2004 23:58:00,4.760527773
13/01/2004 23:58:00,4.775891758
14/01/2004 23:58:00,4.775487003
15/01/2004 23:58:00,4.753680305
16/01/2004 23:58:00,4.754055518
19/01/2004 23:58:00,4.745553223
20/01/2004 23:58:00,4.75026084
21/01/2004 23:58:00,4.753616114
22/01/2004 23:58:00,4.75176556
23/01/2004 23:58:00,4.768326025
26/01/2004 23:58:00,4.751474049
27/01/2004 23:58:00,4.753467724
28/01/2004 23:58:00,4.760632781
29/01/2004 23:58:00,4.76753235
30/01/2004 23:58:00,4.766626724
02/02/2004 23:58:00,4.752339403
03/02/2004 23:58:00,4.758231184
04/02/2004 23:58:00,4.751939177
05/02/2004 23:58:00,4.748277512
06/02/2004 23:58:00,4.747104978
09/02/2004 23:58:00,4.7505261
10/02/2004 23:58:00,4.745212073
11/02/2004 23:58:00,4.725105759
12/02/2004 23:58:00,4.726422763
13/02/2004 23:58:00,4.718702023
16/02/2004 23:58:00,4.72970344
17/02/2004 23:58:00,4.726642174
18/02/2004 23:58:00,4.728109839
19/02/2004 23:58:00,4.728965857
20/02/2004 23:58:00,4.714535188
23/02/2004 23:58:00,4.722253189
24/02/2004 23:58:00,4.730923994
25/02/2004 23:58:00,4.734074629
26/02/2004 23:58:00,4.727689147
27/02/2004 23:58:00,4.728159139
01/03/2004 23:58:00,4.720277466
02/03/2004 23:58:00,4.707183574
03/03/2004 23:58:00,4.724798965
04/03/2004 23:58:00,4.723662765
05/03/2004 23:58:00,4.713190364
08/03/2004 23:58:00,4.715049523
09/03/2004 23:58:00,4.71960355
10/03/2004 23:58:00,4.730159945
11/03/2004 23:58:00,4.763340698
12/03/2004 23:58:00,4.753058464
15/03/2004 23:58:00,4.764419647
16/03/2004 23:58:00,4.751153492
17/03/2004 23:58:00,4.763573715
18/03/2004 23:58:00,4.781543307
19/03/2004 23:58:00,4.772229605
22/03/2004 23:58:00,4.79907694
23/03/2004 23:58:00,4.802785514
24/03/2004 23:58:00,4.80479397
25/03/2004 23:58:00,4.793968217
26/03/2004 23:58:00,4.78188045
29/03/2004 23:58:00,4.7664381
30/03/2004 23:58:00,4.769008557
31/03/2004 23:58:00,4.775671372
01/04/2004 23:58:00,4.766727363
02/04/2004 23:58:00,4.74986446
05/04/2004 23:58:00,4.751169013
06/04/2004 23:58:00,4.772525799
07/04/2004 23:58:00,4.791249183
08/04/2004 23:58:00,4.808028017
09/04/2004 23:58:00,4.800733111
12/04/2004 23:58:00,4.805174528
13/04/2004 23:58:00,4.796615327
14/04/2004 23:58:00,4.795797392
15/04/2004 23:58:00,4.801529638
16/04/2004 23:58:00,4.791200307
19/04/2004 23:58:00,4.798869646
20/04/2004 23:58:00,4.782827069
21/04/2004 23:58:00,4.788801917
22/04/2004 23:58:00,4.776825344
23/04/2004 23:58:00,4.779045848
26/04/2004 23:58:00,4.796681438
27/04/2004 23:58:00,4.805007675
28/04/2004 23:58:00,4.809356039
29/04/2004 23:58:00,4.813665496
30/04/2004 23:58:00,4.801545551
03/05/2004 23:58:00,4.789748669
04/05/2004 23:58:00,4.799999969
05/05/2004 23:58:00,4.797694632
06/05/2004 23:58:00,4.796606196
07/05/2004 23:58:00,4.821296553
10/05/2004 23:58:00,4.834436554
11/05/2004 23:58:00,4.836679522
12/05/2004 23:58:00,4.83015075
13/05/2004 23:58:00,4.834138479
14/05/2004 23:58:00,4.825275636
17/05/2004 23:58:00,4.852348439
18/05/2004 23:58:00,4.851955728
19/05/2004 23:58:00,4.846496658
20/05/2004 23:58:00,4.839558024
21/05/2004 23:58:00,4.851055457
24/05/2004 23:58:00,4.845823187
25/05/2004 23:58:00,4.830923945
26/05/2004 23:58:00,4.830895021
27/05/2004 23:58:00,4.871001422
28/05/2004 23:58:00,4.860269986
31/05/2004 23:58:00,4.865453625
01/06/2004 23:58:00,4.872823557
02/06/2004 23:58:00,4.86848
03/06/2004 23:58:00,4.8668
04/06/2004 23:58:00,4.882191529
07/06/2004 23:58:00,4.878660388
08/06/2004 23:58:00,4.900331145
09/06/2004 23:58:00,4.919872559
10/06/2004 23:58:00,4.931244971
11/06/2004 23:58:00,4.907914563
14/06/2004 23:58:00,4.909257444
15/06/2004 23:58:00,4.890997889
16/06/2004 23:58:00,4.884190564
17/06/2004 23:58:00,4.921887428
