Date,Close
02/01/2000 23:58:00,1.4463
03/01/2000 23:58:00,1.4472
04/01/2000 23:58:00,1.4526
05/01/2000 23:58:00,1.449
06/01/2000 23:58:00,1.4597
07/01/2000 23:58:00,1.4556
08/01/2000 23:58:00,1.4558
09/01/2000 23:58:00,1.4561
10/01/2000 23:58:00,1.4546
11/01/2000 23:58:00,1.456
12/01/2000 23:58:00,1.4538
13/01/2000 23:58:00,1.4501
14/01/2000 23:58:00,1.4485
15/01/2000 23:58:00,1.4497
16/01/2000 23:58:00,1.4501
17/01/2000 23:58:00,1.4498
18/01/2000 23:58:00,1.4501
19/01/2000 23:58:00,1.4517
20/01/2000 23:58:00,1.4466
21/01/2000 23:58:00,1.4405
22/01/2000 23:58:00,1.4384
23/01/2000 23:58:00,1.4405
24/01/2000 23:58:00,1.4425
25/01/2000 23:58:00,1.436
26/01/2000 23:58:00,1.4384
27/01/2000 23:58:00,1.434
28/01/2000 23:58:00,1.4445
29/01/2000 23:58:00,1.4453
30/01/2000 23:58:00,1.445
31/01/2000 23:58:00,1.447
01/02/2000 23:58:00,1.4478
02/02/2000 23:58:00,1.4384
03/02/2000 23:58:00,1.4407
04/02/2000 23:58:00,1.4408
05/02/2000 23:58:00,1.4408
06/02/2000 23:58:00,1.4395
07/02/2000 23:58:00,1.4478
08/02/2000 23:58:00,1.4443
09/02/2000 23:58:00,1.4438
10/02/2000 23:58:00,1.448
11/02/2000 23:58:00,1.4497
12/02/2000 23:58:00,1.4488
13/02/2000 23:58:00,1.449
14/02/2000 23:58:00,1.456
15/02/2000 23:58:00,1.4553
16/02/2000 23:58:00,1.4531
17/02/2000 23:58:00,1.4512
18/02/2000 23:58:00,1.449
19/02/2000 23:58:00,1.449
20/02/2000 23:58:00,1.4504
21/02/2000 23:58:00,1.4539
22/02/2000 23:58:00,1.4613
23/02/2000 23:58:00,1.4596
24/02/2000 23:58:00,1.4547
25/02/2000 23:58:00,1.447
26/02/2000 23:58:00,1.4485
27/02/2000 23:58:00,1.4483
28/02/2000 23:58:00,1.4518
29/02/2000 23:58:00,1.4501
