Date,Close
01/12/2003 23:58:00,2.95856928
02/12/2003 23:58:00,2.974396
03/12/2003 23:58:00,2.96387631
04/12/2003 23:58:00,2.94722
05/12/2003 23:58:00,2.968648
08/12/2003 23:58:00,2.96516079
09/12/2003 23:58:00,2.98744
10/12/2003 23:58:00,2.9809888
11/12/2003 23:58:00,2.99213296
12/12/2003 23:58:00,2.98669689
15/12/2003 23:58:00,2.9833827
16/12/2003 23:58:00,2.99233356
17/12/2003 23:58:00,3.01392544
18/12/2003 23:58:00,3.0206436
19/12/2003 23:58:00,3.0158999
22/12/2003 23:58:00,3.0115456
23/12/2003 23:58:00,3.0104652
24/12/2003 23:58:00,3.02872336
25/12/2003 23:58:00,3.02625294
26/12/2003 23:58:00,3.0186695
29/12/2003 23:58:00,3.0186672
30/12/2003 23:58:00,3.02583825
31/12/2003 23:58:00,3.0381518
01/01/2004 23:58:00,3.03434694
02/01/2004 23:58:00,3.05115722
05/01/2004 23:58:00,3.06653375
06/01/2004 23:58:00,3.08959519
07/01/2004 23:58:00,3.08267388
08/01/2004 23:58:00,3.10503225
09/01/2004 23:58:00,3.125124
12/01/2004 23:58:00,3.12078676
13/01/2004 23:58:00,3.12954156
14/01/2004 23:58:00,3.10443825
15/01/2004 23:58:00,3.09488652
16/01/2004 23:58:00,3.057499
19/01/2004 23:58:00,3.04610688
20/01/2004 23:58:00,3.1036674
21/01/2004 23:58:00,3.10869374
22/01/2004 23:58:00,3.11703552
23/01/2004 23:58:00,3.09496456
26/01/2004 23:58:00,3.07809414
27/01/2004 23:58:00,3.09340018
28/01/2004 23:58:00,3.0799323
29/01/2004 23:58:00,3.09263669
30/01/2004 23:58:00,3.08852676
02/02/2004 23:58:00,3.08585395
03/02/2004 23:58:00,3.10909356
04/02/2004 23:58:00,3.10180078
05/02/2004 23:58:00,3.10819298
06/02/2004 23:58:00,3.11153715
09/02/2004 23:58:00,3.12994562
10/02/2004 23:58:00,3.12746918
11/02/2004 23:58:00,3.15545517
12/02/2004 23:58:00,3.16636368
13/02/2004 23:58:00,3.156705
16/02/2004 23:58:00,3.16063654
17/02/2004 23:58:00,3.18951842
18/02/2004 23:58:00,3.17513301
19/02/2004 23:58:00,3.19530064
20/02/2004 23:58:00,3.15468405
23/02/2004 23:58:00,3.16386642
24/02/2004 23:58:00,3.18966495
25/02/2004 23:58:00,3.17021414
26/02/2004 23:58:00,3.17011304
27/02/2004 23:58:00,3.17823185
01/03/2004 23:58:00,3.17940224
02/03/2004 23:58:00,3.14024886
03/03/2004 23:58:00,3.12541392
04/03/2004 23:58:00,3.12922194
05/03/2004 23:58:00,3.1572814
08/03/2004 23:58:00,3.15466704
09/03/2004 23:58:00,3.11777145
10/03/2004 23:58:00,3.08712375
11/03/2004 23:58:00,3.0909676
12/03/2004 23:58:00,3.08596885
15/03/2004 23:58:00,3.0799692
16/03/2004 23:58:00,3.08411664
17/03/2004 23:58:00,3.08498555
18/03/2004 23:58:00,3.09712771
19/03/2004 23:58:00,3.105879
22/03/2004 23:58:00,3.11972024
23/03/2004 23:58:00,3.12474375
24/03/2004 23:58:00,3.08879924
25/03/2004 23:58:00,3.05215638
26/03/2004 23:58:00,3.07180755
29/03/2004 23:58:00,3.07053725
30/03/2004 23:58:00,3.0744756
31/03/2004 23:58:00,3.08588544
01/04/2004 23:58:00,3.1008192
02/04/2004 23:58:00,3.06159552
05/04/2004 23:58:00,3.06475645
06/04/2004 23:58:00,3.1004789
07/04/2004 23:58:00,3.08057765
08/04/2004 23:58:00,3.07009926
09/04/2004 23:58:00,3.07496285
13/04/2004 23:58:00,3.02757632
14/04/2004 23:58:00,3.0008686
15/04/2004 23:58:00,3.00369748
16/04/2004 23:58:00,3.00940164
19/04/2004 23:58:00,3.0368946
20/04/2004 23:58:00,3.01134375
21/04/2004 23:58:00,2.9911707
22/04/2004 23:58:00,3.0104
23/04/2004 23:58:00,3.00668412
26/04/2004 23:58:00,3.0328416
27/04/2004 23:58:00,3.03888321
28/04/2004 23:58:00,3.0080795
29/04/2004 23:58:00,3.01623477
30/04/2004 23:58:00,3.0227778
03/05/2004 23:58:00,3.0168985
04/05/2004 23:58:00,3.0392736
05/05/2004 23:58:00,3.01943638
06/05/2004 23:58:00,3.03111099
07/05/2004 23:58:00,3.04418853
10/05/2004 23:58:00,3.0640916
11/05/2004 23:58:00,3.02525988
12/05/2004 23:58:00,3.04534309
13/05/2004 23:58:00,3.03829802
14/05/2004 23:58:00,3.0341322
17/05/2004 23:58:00,3.0601152
18/05/2004 23:58:00,3.04811999
19/05/2004 23:58:00,3.05810334
20/05/2004 23:58:00,3.0515688
21/05/2004 23:58:00,3.065526
24/05/2004 23:58:00,3.0706695
25/05/2004 23:58:00,3.1056935
26/05/2004 23:58:00,3.10716
27/05/2004 23:58:00,3.120282
28/05/2004 23:58:00,3.11179509
31/05/2004 23:58:00,3.1054095
01/06/2004 23:58:00,3.1370295
02/06/2004 23:58:00,3.12425806
03/06/2004 23:58:00,3.14361248
04/06/2004 23:58:00,3.14386066
07/06/2004 23:58:00,3.13231919
08/06/2004 23:58:00,3.1400925
09/06/2004 23:58:00,3.13231226
10/06/2004 23:58:00,3.15317457
11/06/2004 23:58:00,3.1183152
14/06/2004 23:58:00,3.11922
15/06/2004 23:58:00,3.1320471
16/06/2004 23:58:00,3.1348346
17/06/2004 23:58:00,3.14935647
18/06/2004 23:58:00,3.15373824
21/06/2004 23:58:00,3.14877332
22/06/2004 23:58:00,3.13369848
23/06/2004 23:58:00,3.12438
24/06/2004 23:58:00,3.11877717
25/06/2004 23:58:00,3.1132077
28/06/2004 23:58:00,3.12862795
29/06/2004 23:58:00,3.1035576
30/06/2004 23:58:00,3.13186591
01/07/2004 23:58:00,3.119844
02/07/2004 23:58:00,3.1305164
05/07/2004 23:58:00,3.14014176
06/07/2004 23:58:00,3.156152
07/07/2004 23:58:00,3.1725648
08/07/2004 23:58:00,3.15564312
09/07/2004 23:58:00,3.16999584
12/07/2004 23:58:00,3.15656212
13/07/2004 23:58:00,3.1536954
15/07/2004 23:58:00,3.1620468
16/07/2004 23:58:00,3.19378598
19/07/2004 23:58:00,3.17488644
20/07/2004 23:58:00,3.15889772
21/07/2004 23:58:00,3.15438706
22/07/2004 23:58:00,3.16427836
23/07/2004 23:58:00,3.15026208
26/07/2004 23:58:00,3.1697091
27/07/2004 23:58:00,3.14223093
28/07/2004 23:58:00,3.14871425
29/07/2004 23:58:00,3.13497788
30/07/2004 23:58:00,3.13279785
02/08/2004 23:58:00,3.12931908
03/08/2004 23:58:00,3.13728
04/08/2004 23:58:00,3.1428222
05/08/2004 23:58:00,3.13843608
06/08/2004 23:58:00,3.1683438
09/08/2004 23:58:00,3.1572062
10/08/2004 23:58:00,3.12741236
11/08/2004 23:58:00,3.13292451
12/08/2004 23:58:00,3.1251906
13/08/2004 23:58:00,3.17851155
16/08/2004 23:58:00,3.1547376
17/08/2004 23:58:00,3.1294225
18/08/2004 23:58:00,3.12294824
19/08/2004 23:58:00,3.12995964
20/08/2004 23:58:00,3.10507764
23/08/2004 23:58:00,3.0918017
24/08/2004 23:58:00,3.0682464
25/08/2004 23:58:00,3.07226313
26/08/2004 23:58:00,3.07552843
27/08/2004 23:58:00,3.06450331
30/08/2004 23:58:00,3.07485951
31/08/2004 23:58:00,3.08282496
01/09/2004 23:58:00,3.0599338
02/09/2004 23:58:00,3.04880152
03/09/2004 23:58:00,3.02687946
06/09/2004 23:58:00,3.033832
